,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
697,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.461904762,"{'utc': '2021-01-29T11:00:00+00:00', 'local': '2021-01-29T22:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
698,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.166666667,"{'utc': '2021-01-29T12:00:00+00:00', 'local': '2021-01-29T23:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
699,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.5,"{'utc': '2021-01-29T13:00:00+00:00', 'local': '2021-01-30T00:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
700,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.995238095,"{'utc': '2021-01-29T14:00:00+00:00', 'local': '2021-01-30T01:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
701,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.710526316,"{'utc': '2021-01-29T15:00:00+00:00', 'local': '2021-01-30T02:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
702,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.638888889,"{'utc': '2021-01-29T16:00:00+00:00', 'local': '2021-01-30T03:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
703,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.431578947,"{'utc': '2021-01-29T17:00:00+00:00', 'local': '2021-01-30T04:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
704,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.280952381,"{'utc': '2021-01-29T18:00:00+00:00', 'local': '2021-01-30T05:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
705,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.445454545,"{'utc': '2021-01-29T19:00:00+00:00', 'local': '2021-01-30T06:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
706,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.904761905,"{'utc': '2021-01-29T20:00:00+00:00', 'local': '2021-01-30T07:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
707,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.25,"{'utc': '2021-01-29T21:00:00+00:00', 'local': '2021-01-30T08:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
708,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6,"{'utc': '2021-01-29T22:00:00+00:00', 'local': '2021-01-30T09:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
709,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.070588235,"{'utc': '2021-01-29T23:00:00+00:00', 'local': '2021-01-30T10:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
710,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.463157895,"{'utc': '2021-01-30T00:00:00+00:00', 'local': '2021-01-30T11:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
711,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.326315789,"{'utc': '2021-01-30T01:00:00+00:00', 'local': '2021-01-30T12:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
712,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.205882353,"{'utc': '2021-01-30T02:00:00+00:00', 'local': '2021-01-30T13:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
713,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.833333333,"{'utc': '2021-01-30T03:00:00+00:00', 'local': '2021-01-30T14:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
714,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.278947368,"{'utc': '2021-01-30T04:00:00+00:00', 'local': '2021-01-30T15:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
715,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.936842105,"{'utc': '2021-01-30T05:00:00+00:00', 'local': '2021-01-30T16:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
716,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.978947368,"{'utc': '2021-01-30T06:00:00+00:00', 'local': '2021-01-30T17:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
717,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.216666667,"{'utc': '2021-01-30T07:00:00+00:00', 'local': '2021-01-30T18:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
718,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.908333333,"{'utc': '2021-01-30T22:00:00+00:00', 'local': '2021-01-31T09:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
719,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.096666667,"{'utc': '2021-01-30T23:00:00+00:00', 'local': '2021-01-31T10:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
720,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.934482759,"{'utc': '2021-01-31T00:00:00+00:00', 'local': '2021-01-31T11:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
721,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.744827586,"{'utc': '2021-01-31T01:00:00+00:00', 'local': '2021-01-31T12:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
722,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.206666667,"{'utc': '2021-01-31T02:00:00+00:00', 'local': '2021-01-31T13:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
723,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.507142857,"{'utc': '2021-01-31T03:00:00+00:00', 'local': '2021-01-31T14:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
724,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.143333333,"{'utc': '2021-01-31T04:00:00+00:00', 'local': '2021-01-31T15:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
725,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.14137931,"{'utc': '2021-01-31T05:00:00+00:00', 'local': '2021-01-31T16:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
726,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.906666667,"{'utc': '2021-01-31T06:00:00+00:00', 'local': '2021-01-31T17:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
727,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.55862069,"{'utc': '2021-01-31T07:00:00+00:00', 'local': '2021-01-31T18:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
728,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.88,"{'utc': '2021-01-31T08:00:00+00:00', 'local': '2021-01-31T19:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
729,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.092592593,"{'utc': '2021-01-31T09:00:00+00:00', 'local': '2021-01-31T20:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
730,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.710344828,"{'utc': '2021-01-31T10:00:00+00:00', 'local': '2021-01-31T21:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
731,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.924137931,"{'utc': '2021-01-31T11:00:00+00:00', 'local': '2021-01-31T22:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
732,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.746666667,"{'utc': '2021-01-31T12:00:00+00:00', 'local': '2021-01-31T23:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
733,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.721428571,"{'utc': '2021-01-31T13:00:00+00:00', 'local': '2021-02-01T00:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
734,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.483333333,"{'utc': '2021-01-31T14:00:00+00:00', 'local': '2021-02-01T01:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
735,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.246666667,"{'utc': '2021-01-31T15:00:00+00:00', 'local': '2021-02-01T02:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
736,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.246428571,"{'utc': '2021-01-31T16:00:00+00:00', 'local': '2021-02-01T03:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
737,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.07,"{'utc': '2021-01-31T17:00:00+00:00', 'local': '2021-02-01T04:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
738,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.032142857,"{'utc': '2021-01-31T18:00:00+00:00', 'local': '2021-02-01T05:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
739,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.173333333,"{'utc': '2021-01-31T19:00:00+00:00', 'local': '2021-02-01T06:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
740,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.655172414,"{'utc': '2021-01-31T20:00:00+00:00', 'local': '2021-02-01T07:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
741,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.15483871,"{'utc': '2021-01-31T21:00:00+00:00', 'local': '2021-02-01T08:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
742,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.533333333,"{'utc': '2021-01-31T22:00:00+00:00', 'local': '2021-02-01T09:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
743,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.03,"{'utc': '2021-01-31T23:00:00+00:00', 'local': '2021-02-01T10:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4238,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.1,"{'utc': '2021-02-01T00:00:00+00:00', 'local': '2021-02-01T11:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4240,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.073333333,"{'utc': '2021-02-02T01:00:00+00:00', 'local': '2021-02-02T12:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4246,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.083333333,"{'utc': '2021-02-02T02:00:00+00:00', 'local': '2021-02-02T13:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4247,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.257894737,"{'utc': '2021-02-02T03:00:00+00:00', 'local': '2021-02-02T14:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4249,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.558823529,"{'utc': '2021-02-02T04:00:00+00:00', 'local': '2021-02-02T15:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4255,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.084210526,"{'utc': '2021-02-02T05:00:00+00:00', 'local': '2021-02-02T16:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4256,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.563157895,"{'utc': '2021-02-02T06:00:00+00:00', 'local': '2021-02-02T17:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4257,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.392307692,"{'utc': '2021-02-02T07:00:00+00:00', 'local': '2021-02-02T18:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4262,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.176923077,"{'utc': '2021-02-02T08:00:00+00:00', 'local': '2021-02-02T19:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4263,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.413333333,"{'utc': '2021-02-02T09:00:00+00:00', 'local': '2021-02-02T20:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4266,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.246666667,"{'utc': '2021-02-02T10:00:00+00:00', 'local': '2021-02-02T21:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4269,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.506666667,"{'utc': '2021-02-02T11:00:00+00:00', 'local': '2021-02-02T22:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4272,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.037931034,"{'utc': '2021-02-02T12:00:00+00:00', 'local': '2021-02-02T23:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4277,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.875,"{'utc': '2021-02-02T13:00:00+00:00', 'local': '2021-02-03T00:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4278,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.1,"{'utc': '2021-02-02T14:00:00+00:00', 'local': '2021-02-03T01:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4283,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.534615385,"{'utc': '2021-02-02T15:00:00+00:00', 'local': '2021-02-03T02:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4284,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.556666667,"{'utc': '2021-02-02T16:00:00+00:00', 'local': '2021-02-03T03:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4287,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.203448276,"{'utc': '2021-02-02T17:00:00+00:00', 'local': '2021-02-03T04:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4290,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.22,"{'utc': '2021-02-02T18:00:00+00:00', 'local': '2021-02-03T05:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4293,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.230434783,"{'utc': '2021-02-02T19:00:00+00:00', 'local': '2021-02-03T06:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4296,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.225,"{'utc': '2021-02-02T20:00:00+00:00', 'local': '2021-02-03T07:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4301,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.770588235,"{'utc': '2021-02-02T21:00:00+00:00', 'local': '2021-02-03T08:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4303,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.832142857,"{'utc': '2021-02-02T22:00:00+00:00', 'local': '2021-02-03T09:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4307,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.28,"{'utc': '2021-02-02T23:00:00+00:00', 'local': '2021-02-03T10:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4309,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.496551724,"{'utc': '2021-02-03T00:00:00+00:00', 'local': '2021-02-03T11:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4312,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.94137931,"{'utc': '2021-02-03T01:00:00+00:00', 'local': '2021-02-03T12:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4317,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.286666667,"{'utc': '2021-02-03T02:00:00+00:00', 'local': '2021-02-03T13:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4318,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.16,"{'utc': '2021-02-03T03:00:00+00:00', 'local': '2021-02-03T14:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4323,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.07037037,"{'utc': '2021-02-03T04:00:00+00:00', 'local': '2021-02-03T15:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4324,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.86,"{'utc': '2021-02-03T05:00:00+00:00', 'local': '2021-02-03T16:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4329,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.903333333,"{'utc': '2021-02-03T06:00:00+00:00', 'local': '2021-02-03T17:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4330,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.883333333,"{'utc': '2021-02-03T07:00:00+00:00', 'local': '2021-02-03T18:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4332,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.195238095,"{'utc': '2021-02-03T08:00:00+00:00', 'local': '2021-02-03T19:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4336,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.344827586,"{'utc': '2021-02-03T09:00:00+00:00', 'local': '2021-02-03T20:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4338,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.653571429,"{'utc': '2021-02-03T10:00:00+00:00', 'local': '2021-02-03T21:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4344,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.696428571,"{'utc': '2021-02-03T11:00:00+00:00', 'local': '2021-02-03T22:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4345,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.773333333,"{'utc': '2021-02-03T12:00:00+00:00', 'local': '2021-02-03T23:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4350,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.92,"{'utc': '2021-02-03T13:00:00+00:00', 'local': '2021-02-04T00:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4351,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.033333333,"{'utc': '2021-02-03T14:00:00+00:00', 'local': '2021-02-04T01:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4356,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.803333333,"{'utc': '2021-02-03T15:00:00+00:00', 'local': '2021-02-04T02:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4357,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.037931034,"{'utc': '2021-02-03T16:00:00+00:00', 'local': '2021-02-04T03:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4362,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.265384615,"{'utc': '2021-02-03T17:00:00+00:00', 'local': '2021-02-04T04:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4363,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.2,"{'utc': '2021-02-03T18:00:00+00:00', 'local': '2021-02-04T05:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4368,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.65,"{'utc': '2021-02-03T19:00:00+00:00', 'local': '2021-02-04T06:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4369,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.846153846,"{'utc': '2021-02-03T20:00:00+00:00', 'local': '2021-02-04T07:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4217,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,3.32,"{'utc': '2021-02-03T21:00:00+00:00', 'local': '2021-02-04T08:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4374,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.422222222,"{'utc': '2021-02-03T22:00:00+00:00', 'local': '2021-02-04T09:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4377,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.524137931,"{'utc': '2021-02-03T23:00:00+00:00', 'local': '2021-02-04T10:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4380,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.253333333,"{'utc': '2021-02-04T00:00:00+00:00', 'local': '2021-02-04T11:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4383,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.31,"{'utc': '2021-02-04T01:00:00+00:00', 'local': '2021-02-04T12:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
4388,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.246428571,"{'utc': '2021-02-04T02:00:00+00:00', 'local': '2021-02-04T13:00:00+11:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
