,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1137,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T10:00:00+00:00', 'local': '2022-05-13T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1138,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T11:00:00+00:00', 'local': '2022-05-13T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1139,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T12:00:00+00:00', 'local': '2022-05-13T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1140,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T13:00:00+00:00', 'local': '2022-05-13T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1141,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T14:00:00+00:00', 'local': '2022-05-14T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1142,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T15:00:00+00:00', 'local': '2022-05-14T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1143,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T16:00:00+00:00', 'local': '2022-05-14T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1144,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T17:00:00+00:00', 'local': '2022-05-14T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1145,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T18:00:00+00:00', 'local': '2022-05-14T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1146,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T19:00:00+00:00', 'local': '2022-05-14T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1147,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T20:00:00+00:00', 'local': '2022-05-14T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1148,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T21:00:00+00:00', 'local': '2022-05-14T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1149,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T22:00:00+00:00', 'local': '2022-05-14T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1150,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-13T23:00:00+00:00', 'local': '2022-05-14T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1151,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T00:00:00+00:00', 'local': '2022-05-14T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1152,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T01:00:00+00:00', 'local': '2022-05-14T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1153,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T02:00:00+00:00', 'local': '2022-05-14T12:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1154,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T03:00:00+00:00', 'local': '2022-05-14T13:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1155,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T04:00:00+00:00', 'local': '2022-05-14T14:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1156,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T05:00:00+00:00', 'local': '2022-05-14T15:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1157,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T06:00:00+00:00', 'local': '2022-05-14T16:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1158,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T07:00:00+00:00', 'local': '2022-05-14T17:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1159,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T08:00:00+00:00', 'local': '2022-05-14T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1160,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T09:00:00+00:00', 'local': '2022-05-14T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1161,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T10:00:00+00:00', 'local': '2022-05-14T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1162,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T11:00:00+00:00', 'local': '2022-05-14T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1163,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T12:00:00+00:00', 'local': '2022-05-14T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1164,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T13:00:00+00:00', 'local': '2022-05-14T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1165,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T14:00:00+00:00', 'local': '2022-05-15T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1166,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T15:00:00+00:00', 'local': '2022-05-15T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1167,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T16:00:00+00:00', 'local': '2022-05-15T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1168,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T17:00:00+00:00', 'local': '2022-05-15T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1169,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T18:00:00+00:00', 'local': '2022-05-15T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1170,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T19:00:00+00:00', 'local': '2022-05-15T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1171,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T20:00:00+00:00', 'local': '2022-05-15T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1172,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T21:00:00+00:00', 'local': '2022-05-15T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1173,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T22:00:00+00:00', 'local': '2022-05-15T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1174,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-14T23:00:00+00:00', 'local': '2022-05-15T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1175,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T00:00:00+00:00', 'local': '2022-05-15T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1176,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T01:00:00+00:00', 'local': '2022-05-15T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1177,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T02:00:00+00:00', 'local': '2022-05-15T12:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1178,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T03:00:00+00:00', 'local': '2022-05-15T13:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1179,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T04:00:00+00:00', 'local': '2022-05-15T14:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1180,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T05:00:00+00:00', 'local': '2022-05-15T15:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1181,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T06:00:00+00:00', 'local': '2022-05-15T16:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1182,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T07:00:00+00:00', 'local': '2022-05-15T17:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1183,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T08:00:00+00:00', 'local': '2022-05-15T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1184,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T09:00:00+00:00', 'local': '2022-05-15T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1185,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T10:00:00+00:00', 'local': '2022-05-15T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1186,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T11:00:00+00:00', 'local': '2022-05-15T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1187,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T12:00:00+00:00', 'local': '2022-05-15T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1188,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T13:00:00+00:00', 'local': '2022-05-15T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1189,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T14:00:00+00:00', 'local': '2022-05-16T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1190,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T15:00:00+00:00', 'local': '2022-05-16T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1191,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T16:00:00+00:00', 'local': '2022-05-16T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1192,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T17:00:00+00:00', 'local': '2022-05-16T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1193,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T18:00:00+00:00', 'local': '2022-05-16T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1194,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T19:00:00+00:00', 'local': '2022-05-16T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1195,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T20:00:00+00:00', 'local': '2022-05-16T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1196,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T21:00:00+00:00', 'local': '2022-05-16T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1197,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T22:00:00+00:00', 'local': '2022-05-16T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1198,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-15T23:00:00+00:00', 'local': '2022-05-16T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1199,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T02:00:00+00:00', 'local': '2022-05-18T12:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1200,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T03:00:00+00:00', 'local': '2022-05-18T13:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1201,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T04:00:00+00:00', 'local': '2022-05-18T14:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1202,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T05:00:00+00:00', 'local': '2022-05-18T15:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1203,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T06:00:00+00:00', 'local': '2022-05-18T16:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1204,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T07:00:00+00:00', 'local': '2022-05-18T17:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1205,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T08:00:00+00:00', 'local': '2022-05-18T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1206,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T09:00:00+00:00', 'local': '2022-05-18T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1207,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T10:00:00+00:00', 'local': '2022-05-18T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1208,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T11:00:00+00:00', 'local': '2022-05-18T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1209,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T12:00:00+00:00', 'local': '2022-05-18T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1210,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T13:00:00+00:00', 'local': '2022-05-18T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1211,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T14:00:00+00:00', 'local': '2022-05-19T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1212,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T15:00:00+00:00', 'local': '2022-05-19T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1213,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T16:00:00+00:00', 'local': '2022-05-19T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1214,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T17:00:00+00:00', 'local': '2022-05-19T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1215,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T18:00:00+00:00', 'local': '2022-05-19T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1216,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T19:00:00+00:00', 'local': '2022-05-19T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1217,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T20:00:00+00:00', 'local': '2022-05-19T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1218,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T21:00:00+00:00', 'local': '2022-05-19T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1219,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T22:00:00+00:00', 'local': '2022-05-19T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1220,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-18T23:00:00+00:00', 'local': '2022-05-19T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1221,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T00:00:00+00:00', 'local': '2022-05-19T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1222,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T01:00:00+00:00', 'local': '2022-05-19T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1223,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T02:00:00+00:00', 'local': '2022-05-19T12:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1224,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T03:00:00+00:00', 'local': '2022-05-19T13:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1225,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T04:00:00+00:00', 'local': '2022-05-19T14:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1226,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T05:00:00+00:00', 'local': '2022-05-19T15:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1227,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T06:00:00+00:00', 'local': '2022-05-19T16:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1228,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T07:00:00+00:00', 'local': '2022-05-19T17:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1229,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T08:00:00+00:00', 'local': '2022-05-19T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1230,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T09:00:00+00:00', 'local': '2022-05-19T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1231,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T10:00:00+00:00', 'local': '2022-05-19T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1232,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T11:00:00+00:00', 'local': '2022-05-19T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1233,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T12:00:00+00:00', 'local': '2022-05-19T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1234,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T13:00:00+00:00', 'local': '2022-05-19T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1235,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T14:00:00+00:00', 'local': '2022-05-20T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1236,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T15:00:00+00:00', 'local': '2022-05-20T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1237,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T16:00:00+00:00', 'local': '2022-05-20T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1238,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T17:00:00+00:00', 'local': '2022-05-20T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1239,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T18:00:00+00:00', 'local': '2022-05-20T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1240,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T19:00:00+00:00', 'local': '2022-05-20T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1241,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T20:00:00+00:00', 'local': '2022-05-20T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1242,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T21:00:00+00:00', 'local': '2022-05-20T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1243,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T22:00:00+00:00', 'local': '2022-05-20T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1244,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-19T23:00:00+00:00', 'local': '2022-05-20T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1245,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-20T00:00:00+00:00', 'local': '2022-05-20T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1246,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-20T01:00:00+00:00', 'local': '2022-05-20T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1247,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-20T02:00:00+00:00', 'local': '2022-05-20T12:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
1248,329925,Tahmoor-1,um100,0.0,"{'utc': '2022-05-20T03:00:00+00:00', 'local': '2022-05-20T13:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,False,,Community Organization,low-cost sensor
